Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Devontae Cacok,,O,PF,3500,LAL,@BKN,0,119,,,105,105,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tyler Cook,,,PF,3500,CLE,WAS,2,117,,,106,113,4%,1,1,1,4,4,4,3.5,3.3,1.3,5.4,0.0,0.0,0.0,0,0.0,0.0
Jaylen Hoard,,O,SF,3500,POR,DAL,2,111,,,101,108,0%,4,5,2,15,15,8,12.7,7.1,0.9,13.3,0.0,0.0,0.0,0,0.0,0.0
Theo Pinson,,,SG,3500,BKN,LAL,2,113,24,4,103,103,-2%,3,6,6,8,11,13,9.8,10.1,4.3,16.0,0.0,0.0,0.0,4.4,8.0,2.3
Josh Reaves,,O,SG,3500,DAL,@POR,1,117,,,104,109,8%,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Isaiah Roby,,O,PF,3500,DAL,@POR,1,117,,,104,109,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Justin Jackson,,,SF,3500,DAL,@POR,1,117,16,10,104,109,9%,6,5,6,21,18,16,7.6,10.8,4.4,17.2,12.5,8.5,2.4,25.8,16.1,4.6
Rodney Hood,,O,SF,3500,POR,DAL,2,111,14,12,101,108,-6%,8,9,9,31,31,32,20.0,21.1,13.6,28.5,0.0,0.0,0.0,0,0.0,0.0
Dwight Powell,,O,C,3500,DAL,@POR,1,117,13,16,104,109,1%,8,8,6,31,30,28,25.9,22.9,14.1,31.8,0.0,0.0,0.0,0,0.0,0.0
Matthew Dellavedova,,,PG,3500,CLE,WAS,2,117,16,8,106,113,6%,2,3,3,11,11,13,5.7,8.6,3.4,13.8,10.0,7.9,2.3,5.9,3.2,0.9
Brandon Knight,,O,PG,3500,CLE,WAS,2,117,,,106,113,6%,5,6,5,19,21,14,10.3,9.1,1.6,16.6,0.0,0.0,0.0,0,0.0,0.0
DeMarcus Cousins,,O,C,3500,LAL,@BKN,0,119,,,105,105,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jose Juan Barea,,,PG,3500,DAL,@POR,1,117,,,104,109,8%,5,7,8,8,17,15,15.0,15.4,8.5,22.3,0.0,0.0,0.0,0,0.0,0.0
Courtney Lee,,,SG,3500,DAL,@POR,1,117,,,104,109,-4%,1,1,2,6,7,8,2.1,4.8,-1.1,10.6,0.0,0.0,0.0,0,0.0,0.0
Jared Dudley,,,SF,3500,LAL,@BKN,0,119,,,105,105,-13%,0,1,1,4,10,9,3.8,4.5,-0.6,9.6,0.0,0.0,0.0,16.8,23.0,6.6
Antonius Cleveland,,,SG,3500,DAL,@POR,1,117,,,104,109,-4%,1,1,1,5,5,5,2.2,2.2,0.5,3.9,0.0,0.0,0.0,0,0.0,0.0
Dante Exum,,,PG,3500,CLE,WAS,2,117,16,10,106,113,6%,2,3,3,20,19,13,7.5,8.1,0.8,15.5,20.0,14.9,4.3,14.6,9.8,2.8
Dzanan Musa,,,SF,3500,BKN,LAL,2,113,19,8,103,103,1%,6,4,4,13,12,13,9.9,9.0,2.1,15.8,0.0,0.0,0.0,4.4,2.9,0.8
Kostas Antetokounmpo,,O,PF,3500,LAL,@BKN,0,119,,,105,105,-2%,0,0,0,2,2,2,0.9,0.9,0.1,1.7,0.0,0.0,0.0,0,0.0,0.0
Ryan Broekhoff,,O,PF,3500,DAL,@POR,1,117,,,104,109,8%,3,3,3,7,10,8,8.4,6.7,1.1,12.3,0.0,0.0,0.0,0,0.0,0.0
Zach Collins,,O,PF,3500,POR,DAL,2,111,,,101,108,0%,5,6,6,28,29,29,16.8,16.8,13.5,20.1,0.0,0.0,0.0,0,0.0,0.0
Timothe Luwawu,,,SG,3500,BKN,LAL,2,113,14,7,103,103,1%,5,3,4,17,15,18,10.8,10.3,3.2,17.5,0.0,0.0,0.0,4.4,1.2,0.3
Mario Hezonja,,,SF,3500,POR,DAL,2,111,13,8,101,108,-6%,3,3,4,24,18,17,10.2,11.9,4.1,19.6,17.5,12.8,3.7,14.2,1.2,0.3
Skal Labissiere,,O,PF,3500,POR,DAL,2,111,14,16,101,108,0%,7,6,5,22,22,18,22.4,16.8,6.5,27.1,0.0,0.0,0.0,0,0.0,0.0
Caleb Swanigan,,,PF,3500,POR,DAL,2,111,,,101,108,0%,1,1,1,5,4,3,2.2,2.8,0.3,5.3,0.0,0.0,0.0,23.4,13.0,3.7
Wenyen Gabriel,,,PF,3500,POR,DAL,2,111,,,101,108,0%,1,1,2,5,5,6,3.7,4.1,-1.1,9.4,0.0,0.0,0.0,0,0.0,0.0
